cotacao_id,tempo_id,empresa_id,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,volume
4409,20071004,1,5.25,5.3,5.0603,5.2,8600
4410,20071003,1,5.2,5.31,5.0,5.31,7700
4411,20071002,1,5.05,5.3,4.9999,5.3,12600
4412,20071001,1,5.05,5.1,4.95,5.05,4800
4413,20070928,1,5.09,5.1,5.03,5.1,1300
4414,20070927,1,5.25,5.28,5.19,5.19,8000
4415,20070926,1,5.19,5.25,5.1001,5.25,4900
4416,20070925,1,5.151,5.25,5.151,5.19,1600
4417,20070924,1,5.15,5.23,5.1,5.2,1600
4418,20070921,1,5.1501,5.25,5.1501,5.1524,2900
4419,20070920,1,5.0601,5.24,5.0601,5.24,1600
4420,20070919,1,5.15,5.25,5.15,5.16,1800
4421,20070918,1,5.25,5.25,5.15,5.25,6600
4422,20070917,1,5.25,5.35,5.25,5.35,1800
4423,20070914,1,5.35,5.45,5.35,5.35,13600
4424,20070913,1,5.28,5.28,5.28,5.28,0
4425,20070912,1,5.22,5.28,5.22,5.28,400
4426,20070911,1,5.0501,5.25,5.0501,5.2,5400
4427,20070910,1,5.07,5.25,5.07,5.15,2400
4428,20070907,1,5.3499,5.3499,5.1,5.17,6300
4429,20070906,1,5.3499,5.35,5.2501,5.34,1800
4430,20070905,1,5.26,5.35,5.26,5.35,400
4431,20070904,1,5.33,5.35,5.21,5.3114,4400
4432,20070831,1,5.2399,5.34,5.1501,5.25,8400
4433,20070830,1,5.1999,5.24,5.1899,5.19,7000
4434,20070829,1,5.1999,5.2,5.05,5.199,3900
4435,20070828,1,4.6,5.2,4.6,5.0501,22100
4436,20070827,1,4.45,4.65,4.36,4.65,6400
4437,20070824,1,4.41,4.6,4.41,4.5,2600
4438,20070823,1,4.4501,4.6,4.4201,4.45,2800
4439,20070822,1,4.59,4.6,4.5001,4.55,1400
4440,20070821,1,4.45,4.55,4.4499,4.55,6400
4441,20070820,1,4.4,4.45,4.4,4.45,1500
4442,20070817,1,4.5,4.58,4.39,4.4,3400
4443,20070816,1,4.6,4.6,4.3,4.6,8400
4444,20070815,1,4.83,4.83,4.5,4.6,26800
4445,20070814,1,4.79,4.83,4.69,4.83,1300
4446,20070813,1,4.7001,4.8,4.7,4.8,1900
4447,20070810,1,4.8199,4.82,4.72,4.82,12100
4448,20070809,1,5.1001,5.1001,4.78,4.83,12800
4449,20070808,1,5.3001,5.3001,5.2,5.2,3000
4450,20070807,1,5.25,5.34,5.2499,5.34,3500
4451,20070806,1,5.2501,5.35,5.15,5.1999,2700
4452,20070803,1,5.3399,5.35,5.3,5.3,1100
4453,20070802,1,5.25,5.35,5.25,5.26,2000
4454,20070801,1,5.24,5.3,5.1,5.3,2500
4455,20070731,1,5.3,5.4,5.3,5.3,2400
4456,20070730,1,5.4,5.5,5.4,5.4,1400
4457,20070727,1,5.56,5.56,5.3,5.3,2500
4458,20070726,1,5.59,5.65,5.59,5.65,3900
4459,20070725,1,5.6,5.69,5.25,5.69,23700
4460,20070724,1,5.65,5.65,5.65,5.65,800
4461,20070723,1,5.75,5.85,5.6,5.77,7200
4462,20070720,1,5.85,5.86,5.58,5.7,5600
4463,20070719,1,5.7,5.85,5.7,5.78,3800
4464,20070718,1,5.7,5.8,5.7,5.8,1800
4465,20070717,1,5.8,5.85,5.75,5.8,2000
4466,20070716,1,5.89,5.9,5.6501,5.75,3900
4467,20070713,1,5.9,5.9,5.8,5.8,2900
4468,20070712,1,5.77,5.9,5.754,5.9,4100
4469,20070711,1,5.55,5.85,5.55,5.85,8200
4470,20070710,1,5.65,5.79,5.6,5.65,15100
4471,20070709,1,5.15,5.94,5.101,5.6,58100
4472,20070706,1,4.99,5.25,4.99,5.25,7900
4473,20070705,1,4.9,4.97,4.9,4.97,1500
4474,20070703,1,4.9,5.0,4.7,4.87,10500
4475,20070702,1,4.6,4.8214,4.6,4.8214,900
4476,20070629,1,4.7,4.7,4.7,4.7,700
4477,20070628,1,4.51,4.7,4.5,4.7,6800
4478,20070627,1,4.8,4.8,4.6,4.64,8600
4479,20070626,1,4.72,4.85,4.55,4.85,5900
4480,20070625,1,5.0,5.0,4.7501,4.9,8400
4481,20070622,1,5.05,5.15,4.9,5.0,14500
4482,20070621,1,5.07,5.07,4.72,4.95,5800
4483,20070620,1,4.66,5.19,4.66,5.07,54900
4484,20070619,1,4.5499,4.6,4.47,4.57,11000
4485,20070618,1,4.45,4.58,4.4,4.47,19400
4486,20070615,1,4.54,4.54,4.2676,4.3,27700
4487,20070614,1,4.19,4.6,4.19,4.5,89700
4488,20070613,1,3.95,4.0,3.95,3.95,1900
4489,20070612,1,3.95,3.95,3.93,3.95,4200
4490,20070611,1,3.97,4.01,3.97,4.0,300
4491,20070608,1,4.0,4.0,3.86,4.0,3300
4492,20070607,1,3.95,3.95,3.95,3.95,0
4493,20070606,1,3.9799,3.9799,3.95,3.95,2700
4494,20070605,1,3.98,3.9801,3.98,3.98,2800
4495,20070604,1,4.03,4.03,3.98,4.02,2900
4496,20070601,1,3.99,3.99,3.85,3.95,7900
4497,20070531,1,3.99,3.99,3.99,3.99,2000
4498,20070530,1,3.95,4.0499,3.95,3.95,1600
4499,20070529,1,4.0,4.0,3.95,3.95,8000
4500,20070525,1,4.0,4.0,4.0,4.0,300
4501,20070524,1,4.0,4.05,4.0,4.0001,3100
4502,20070523,1,3.97,4.0,3.97,4.0,1700
4503,20070522,1,3.9,4.0,3.9,3.95,9300
4504,20070521,1,4.0,4.0,3.95,4.0,2300
4505,20070518,1,3.95,3.95,3.95,3.95,0
4506,20070517,1,3.95,3.98,3.95,3.95,4200
4507,20070516,1,4.0,4.0,3.95,3.95,16300
4508,20070515,1,4.02,4.15,3.97,3.97,4900
4509,20070514,1,4.0,4.05,4.0,4.05,1200
4510,20070511,1,3.95,3.96,3.95,3.96,15700
4511,20070510,1,4.0,4.05,3.95,4.04,6900
4512,20070509,1,3.96,4.01,3.898,3.97,3200
4513,20070508,1,4.0,4.07,3.95,3.96,3700
4514,20070507,1,4.15,4.15,4.07,4.07,1700
4515,20070504,1,4.1,4.1,3.9938,4.08,5200
4516,20070503,1,4.09,4.19,4.08,4.19,3000
4517,20070502,1,4.15,4.15,4.05,4.08,5100
4518,20070501,1,4.2,4.29,4.11,4.29,2600
4519,20070430,1,4.2,4.2,4.1501,4.2,2600
4520,20070427,1,4.03,4.25,4.03,4.25,15400
4521,20070426,1,4.0,4.02,4.0,4.02,1400
4522,20070425,1,4.05,4.05,4.0,4.0,15000
4523,20070424,1,4.09,4.09,4.09,4.09,0
4524,20070423,1,4.0,4.1,3.9,4.0899,3500
4525,20070420,1,4.05,4.08,3.9501,4.02,32000
4526,20070419,1,4.1,4.15,4.1,4.1,2000
4527,20070418,1,4.1,4.1,4.0001,4.0802,400
4528,20070417,1,4.06,4.1,4.06,4.08,2600
4529,20070416,1,4.0,4.05,4.0,4.01,2900
4530,20070413,1,3.92,4.0246,3.92,3.96,28200
4531,20070412,1,3.8,3.85,3.8,3.8001,4200
4532,20070411,1,3.75,3.86,3.75,3.8,9000
4533,20070410,1,3.9,3.9,3.65,3.77,18600
4534,20070409,1,3.85,3.9,3.8,3.8101,4100
4535,20070405,1,3.87,3.89,3.82,3.856,3000
4536,20070404,1,3.92,3.95,3.9199,3.9199,2100
4537,20070403,1,3.9,3.95,3.9,3.9,2400
4538,20070402,1,3.9,3.9,3.9,3.9,1300
4539,20070330,1,3.88,3.91,3.88,3.9,2400
4540,20070329,1,3.85,3.86,3.8,3.86,3800
4541,20070328,1,3.79,3.79,3.79,3.79,600
4542,20070327,1,3.87,3.87,3.78,3.8,2200
4543,20070326,1,3.85,3.88,3.85,3.8699,600
4544,20070323,1,3.77,3.96,3.75,3.86,5700
4545,20070322,1,3.78,3.78,3.78,3.78,1000
4546,20070321,1,3.829,3.829,3.76,3.79,4200
4547,20070320,1,3.83,3.92,3.73,3.8145,8300
4548,20070319,1,3.5,3.98,3.5,3.76,27100
4549,20070316,1,3.6,3.71,3.59,3.59,7700
4550,20070315,1,3.76,3.84,3.7,3.7,2300
4551,20070314,1,3.86,3.86,3.8001,3.81,1300
4552,20070313,1,3.89,3.89,3.79,3.79,5400
4553,20070312,1,3.74,3.8,3.74,3.8,1400
4554,20070309,1,3.7,3.7567,3.68,3.7567,7700
4555,20070308,1,3.74,3.8,3.7,3.78,6900
4556,20070307,1,3.83,3.83,3.75,3.78,10400
4557,20070306,1,3.89,3.89,3.8199,3.83,6500
4558,20070305,1,3.85,3.87,3.8301,3.8301,6300
4559,20070302,1,3.87,3.91,3.87,3.87,500
4560,20070301,1,3.85,3.9199,3.85,3.86,7900
4561,20070228,1,3.85,3.86,3.85,3.86,1900
4562,20070227,1,3.93,3.94,3.85,3.85,4200
4563,20070226,1,3.94,3.94,3.94,3.94,0
4564,20070223,1,3.91,3.99,3.91,3.94,2400
4565,20070222,1,3.85,3.89,3.85,3.87,8900
4566,20070221,1,3.89,3.96,3.88,3.8801,5700
4567,20070220,1,3.99,3.99,3.9,3.9,600
4568,20070216,1,3.98,4.09,3.98,4.0,6400
4569,20070215,1,3.9799,4.0,3.9799,4.0,2400
4570,20070214,1,3.94,3.94,3.88,3.88,10700
4571,20070213,1,3.93,3.93,3.92,3.9201,1200
4572,20070212,1,3.97,4.0,3.9208,3.95,5600
4573,20070209,1,3.871,3.871,3.87,3.87,400
4574,20070208,1,3.96,4.0,3.95,3.95,10100
4575,20070207,1,3.89,3.95,3.88,3.94,3000
4576,20070206,1,3.91,3.95,3.85,3.89,12700
4577,20070205,1,3.95,4.0,3.95,4.0,1500
4578,20070202,1,4.0,4.02,3.95,3.95,13800
4579,20070201,1,4.1,4.1,4.04,4.04,10500
4580,20070131,1,4.1,4.1399,4.1,4.1101,2800
4581,20070130,1,4.19,4.2,4.1,4.1,15100
4582,20070129,1,4.3,4.3,4.16,4.2,11600
4583,20070126,1,4.4,4.4,4.24,4.24,15400
4584,20070125,1,4.37,4.39,4.31,4.39,9500
4585,20070124,1,4.3,4.3301,4.251,4.251,3100
4586,20070123,1,4.2899,4.38,4.2899,4.2901,13200
4587,20070122,1,4.25,4.25,4.2,4.25,3900
4588,20070119,1,4.22,4.28,4.17,4.27,9500
4589,20070118,1,4.2,4.3,4.2,4.22,7000
4590,20070117,1,4.2,4.31,4.2,4.201,6900
4591,20070116,1,4.2,4.239,4.2,4.239,27000
4592,20070112,1,4.2,4.29,4.2,4.21,3300
4593,20070111,1,4.32,4.32,4.15,4.19,19400
4594,20070110,1,4.2501,4.3,4.2,4.25,15300
4595,20070109,1,4.38,4.3999,4.3,4.31,11000
4596,20070108,1,4.24,4.33,4.24,4.3195,8700
4597,20070105,1,4.21,4.29,4.21,4.23,2500
4598,20070104,1,4.141,4.24,4.141,4.2,9500
4599,20070103,1,4.14,4.29,4.06,4.16,23500
4600,20061229,1,3.95,4.04,3.92,4.04,36100
4601,20061228,1,4.02,4.06,3.87,4.02,34200
4602,20061227,1,4.06,4.12,4.033,4.0599,21600
4603,20061226,1,4.19,4.2,4.06,4.06,15600
4604,20061222,1,4.03,4.2,4.03,4.16,4900
4605,20061221,1,4.08,4.25,4.08,4.11,7000
4606,20061220,1,4.0,4.12,4.0,4.1,26500
4607,20061219,1,4.1,4.13,4.06,4.13,6000
4608,20061218,1,4.22,4.22,4.13,4.2,3100
4609,20061215,1,4.27,4.27,4.151,4.22,1200
4610,20061214,1,4.21,4.29,4.2,4.2899,2600
4611,20061213,1,4.2499,4.3,4.16,4.2,12400
4612,20061212,1,4.16,4.2499,4.08,4.1601,15500
4613,20061211,1,4.2,4.3,4.16,4.17,9000
4614,20061208,1,4.22,4.3,4.2,4.25,5000
4615,20061207,1,4.45,4.45,4.19,4.2991,24600
4616,20061206,1,4.4,4.45,4.4,4.44,8000
4617,20061205,1,4.44,4.44,4.41,4.41,6300
4618,20061204,1,4.45,4.45,4.25,4.3501,9500
4619,20061201,1,4.65,4.65,4.35,4.4,11700
4620,20061130,1,4.43,4.69,4.4,4.65,16500
4621,20061129,1,4.36,4.5,4.36,4.444,5400
4622,20061128,1,4.45,4.5,4.4,4.5,8500
4623,20061127,1,4.39,4.45,4.35,4.45,7500
4624,20061124,1,4.31,4.32,4.3,4.3,1100
4625,20061122,1,4.57,4.65,4.2996,4.3,16100
4626,20061121,1,4.72,4.8499,4.45,4.63,30800
4627,20061120,1,4.08,5.0,4.08,4.6856,149500
4628,20061117,1,3.97,3.98,3.97,3.98,8100
4629,20061116,1,3.92,3.98,3.92,3.98,4400
4630,20061115,1,3.95,3.98,3.9,3.9,3800
4631,20061114,1,3.8501,3.9,3.85,3.9,1700
4632,20061113,1,3.99,4.01,3.86,3.88,12500
4633,20061110,1,4.0,4.0,3.99,4.0,3400
4634,20061109,1,3.99,4.0,3.95,4.0,4200
4635,20061108,1,3.97,4.0,3.9,3.99,18300
4636,20061107,1,3.9,3.99,3.8,3.9792,43000
4637,20061106,1,3.89,3.91,3.89,3.91,34500
4638,20061103,1,3.8001,3.9,3.8,3.9,10600
4639,20061102,1,3.85,3.85,3.8,3.8,4900
4640,20061101,1,3.9,3.9,3.83,3.89,4000
4641,20061031,1,3.98,3.98,3.87,3.9,8400
4642,20061030,1,3.9,3.99,3.83,3.92,3000
4643,20061027,1,3.95,3.95,3.93,3.94,800
4644,20061026,1,3.9,3.9,3.8025,3.85,4500
4645,20061025,1,3.94,3.94,3.86,3.86,2300
4646,20061024,1,3.9,3.95,3.89,3.91,12300
4647,20061023,1,4.0,4.0,3.96,4.0,2800
4648,20061020,1,3.99,4.05,3.8101,4.01,13600
4649,20061019,1,4.0,4.03,3.99,3.99,18700
4650,20061018,1,3.9,4.0,3.81,4.0,5800
4651,20061017,1,3.9,3.9,3.8184,3.85,3300
4652,20061016,1,3.89,3.92,3.89,3.89,7900
4653,20061013,1,3.87,3.88,3.809,3.88,6700
4654,20061012,1,3.9,3.9,3.85,3.87,3700
4655,20061011,1,3.9,3.9,3.9,3.9,3500
4656,20061010,1,3.9899,3.9899,3.93,3.93,300
4657,20061009,1,3.96,3.99,3.93,3.93,2200
4658,20061006,1,3.99,3.99,3.95,3.99,2600
4659,20061005,1,3.95,4.0,3.8726,3.9,5600
4660,20061004,1,3.94,3.95,3.88,3.88,2600
4661,20061003,1,4.0,4.0,3.94,4.0,6900
4662,20061002,1,3.9,4.0,3.9,4.0,2900
4663,20060929,1,3.9001,3.95,3.9,3.95,3000
4664,20060928,1,3.94,3.94,3.9025,3.94,500
4665,20060927,1,3.95,3.95,3.9,3.95,4200
4666,20060926,1,4.0,4.0,4.0,4.0,300
4667,20060925,1,4.0301,4.0428,3.97,3.97,2800
4668,20060922,1,4.05,4.05,4.05,4.05,14600
4669,20060921,1,3.9101,4.02,3.9101,4.02,5100
4670,20060920,1,4.06,4.06,4.0,4.0,5700
4671,20060919,1,4.05,4.0693,3.95,4.05,4900
4672,20060918,1,4.05,4.08,4.01,4.03,13800
4673,20060915,1,4.0101,4.0508,4.0,4.03,4000
4674,20060914,1,4.0,4.1,4.0,4.05,8300
4675,20060913,1,4.0,4.1,4.0,4.05,5100
4676,20060912,1,4.0,4.1,4.0,4.06,4400
4677,20060911,1,4.0,4.05,3.9,4.05,8200
4678,20060908,1,4.3,4.5,4.05,4.05,21800
4679,20060907,1,4.0,4.08,3.9001,4.02,14800
4680,20060906,1,4.0,4.025,4.0,4.0,2900
4681,20060905,1,4.05,4.09,3.99,4.05,7800
4682,20060901,1,4.09,4.09,3.9,4.05,7200
4683,20060831,1,4.03,4.09,4.0,4.09,6600
4684,20060830,1,4.0,4.0,3.95,3.95,3600
4685,20060829,1,4.0,4.0,3.98,4.0,1800
4686,20060828,1,3.98,3.98,3.98,3.98,1500
4687,20060825,1,4.0,4.0,4.0,4.0,0
4688,20060824,1,4.03,4.03,3.8,4.0,9900
4689,20060823,1,4.0,4.04,3.8,3.93,13800
4690,20060822,1,3.9,3.97,3.8,3.97,6500
4691,20060821,1,3.8,3.85,3.75,3.83,4600
4692,20060818,1,3.75,3.8,3.75,3.8,5900
4693,20060817,1,3.8,3.8,3.668,3.6772,2300
4694,20060816,1,3.8,3.85,3.62,3.85,19400
4695,20060815,1,3.9799,4.0,3.8045,3.8045,1600
4696,20060814,1,4.05,4.1499,3.8,3.94,19600
4697,20060811,1,3.55,3.96,3.55,3.96,4000
4698,20060810,1,3.4,3.53,3.35,3.53,19300
4699,20060809,1,3.5,3.5,3.4112,3.4112,12900
4700,20060808,1,3.52,3.525,3.386,3.525,8700
4701,20060807,1,3.51,3.55,3.44,3.55,12900
4702,20060804,1,3.61,3.61,3.61,3.61,4300
4703,20060803,1,3.6,3.65,3.5,3.51,6000
4704,20060802,1,3.55,3.6,3.3,3.6,22200
4705,20060801,1,3.65,3.66,3.55,3.55,2600
4706,20060731,1,3.5,3.69,3.5,3.69,26100
4707,20060728,1,3.8,3.85,3.71,3.71,2500
4708,20060727,1,3.75,3.85,3.644,3.8,14700
4709,20060726,1,3.63,3.85,3.63,3.7501,8200
4710,20060725,1,3.85,3.85,3.6,3.65,8200
4711,20060724,1,3.95,3.95,3.75,3.8,18800
4712,20060721,1,3.9,3.92,3.7,3.85,4100
4713,20060720,1,4.0,4.044,3.85,3.85,4500
4714,20060719,1,3.97,4.0499,3.95,4.0499,8400
4715,20060718,1,4.03,4.0632,4.03,4.05,16100
4716,20060717,1,3.98,4.08,3.9001,4.05,13500
4717,20060714,1,4.2,5.95,3.95,4.06,3100
4718,20060713,1,4.11,4.24,4.0108,4.024,6400
4719,20060712,1,4.2,4.3,4.1,4.1,13600
4720,20060711,1,4.36,4.36,4.206,4.35,10300
4721,20060710,1,4.4,4.4,4.21,4.36,9400
4722,20060707,1,4.5,4.5,4.41,4.5,8500
4723,20060706,1,4.69,4.69,4.5,4.53,10600
4724,20060705,1,4.85,4.85,4.506,4.59,18000
4725,20060703,1,4.69,4.75,4.6,4.75,5900
4726,20060630,1,4.45,4.59,4.4,4.59,6300
4727,20060629,1,4.45,4.45,4.3,4.35,16700
4728,20060628,1,4.2,4.35,4.2,4.35,16900
4729,20060627,1,4.0,4.1999,3.9286,4.1999,9400
4730,20060626,1,4.15,4.15,3.95,4.01,37800
4731,20060623,1,4.33,4.45,4.0,4.15,36900
4732,20060622,1,4.62,4.6428,4.3,4.33,34000
4733,20060621,1,4.86,4.89,4.64,4.64,31900
4734,20060620,1,4.89,4.95,4.8,4.82,12900
4735,20060619,1,4.99,5.0899,4.87,4.87,29400
4736,20060616,1,5.7,5.7,4.72,5.15,107900
4737,20060615,1,5.75,5.85,5.75,5.85,3300
4738,20060614,1,5.9,5.9,5.7,5.85,10400
4739,20060613,1,6.0,6.0,5.85,5.92,11400
4740,20060612,1,6.15,6.2,6.0,6.0,8200
4741,20060609,1,5.95,5.9516,5.95,5.95,6100
4742,20060608,1,6.01,6.05,5.95,5.95,3700
4743,20060607,1,6.0,6.1,5.94,6.0,5800
4744,20060606,1,5.75,5.85,5.5,5.84,9800
4745,20060605,1,5.85,5.85,5.768,5.8,6700
4746,20060602,1,5.8,5.95,5.75,5.85,5600
4747,20060601,1,5.85,6.05,5.8,5.9,6500
4748,20060531,1,5.7,5.75,5.59,5.75,19800
4749,20060530,1,5.75,5.762,5.66,5.75,7300
4750,20060526,1,5.8,5.84,5.75,5.75,7700
4751,20060525,1,5.97,5.9899,5.7,5.85,26300
4752,20060524,1,5.95,6.0,5.75,5.95,13600
4753,20060523,1,6.1,6.11,5.92,5.92,11400
4754,20060522,1,6.2,6.2,6.0,6.1,12200
4755,20060519,1,6.2,6.2,6.05,6.2,19400
4756,20060518,1,6.18,6.18,6.1501,6.18,1100
4757,20060517,1,6.19,6.2499,6.15,6.2499,6000
4758,20060516,1,6.2,6.2001,6.18,6.18,4100
4759,20060515,1,6.3,6.3,6.22,6.22,1400
4760,20060512,1,6.36,6.4,6.3,6.3,3700
4761,20060511,1,6.3,6.45,6.3,6.34,5500
4762,20060510,1,6.35,6.45,6.35,6.45,12000
4763,20060509,1,6.3,6.4599,6.3,6.35,13800
4764,20060508,1,6.3,6.35,6.24,6.3,19100
4765,20060505,1,6.3,6.3,6.25,6.25,9000
4766,20060504,1,6.25,6.28,6.25,6.25,3600
4767,20060503,1,6.2,6.25,6.16,6.22,6400
4768,20060502,1,6.3,6.3,6.15,6.2,7200
4769,20060501,1,6.35,6.35,6.16,6.3,13600
4770,20060428,1,6.26,6.35,6.1,6.25,18100
4771,20060427,1,6.25,6.3,6.15,6.3,23900
4772,20060426,1,6.45,6.45,6.26,6.35,11900
4773,20060425,1,6.26,6.45,6.26,6.4,21900
4774,20060424,1,6.2,6.28,6.2,6.28,7900
4775,20060421,1,6.2501,6.33,6.23,6.3,8800
4776,20060420,1,6.55,6.6,6.3,6.3,7300
4777,20060419,1,6.6,6.6,6.4,6.45,19100
4778,20060418,1,6.5,6.65,6.5,6.58,6200
4779,20060417,1,6.7066,6.75,6.6,6.6,8600
4780,20060413,1,6.69,6.69,6.45,6.6,20900
4781,20060412,1,6.78,6.899,6.6001,6.7,15900
4782,20060411,1,6.5,6.96,6.5,6.72,30500
4783,20060410,1,6.42,6.68,6.33,6.5,25600
4784,20060407,1,6.15,6.32,6.12,6.32,21000
4785,20060406,1,6.2,6.2,6.11,6.1196,7800
4786,20060405,1,6.13,6.28,6.1,6.21,10900
4787,20060404,1,6.25,6.25,6.15,6.23,11300
4788,20060403,1,6.2,6.3,6.1001,6.25,9800
4789,20060331,1,6.11,6.23,6.05,6.1,19600
4790,20060330,1,6.25,6.25,6.1,6.1,4900
4791,20060329,1,6.3,6.3,6.23,6.29,3900
4792,20060328,1,6.25,6.26,6.11,6.25,23200
4793,20060327,1,6.1,6.25,6.1,6.25,13600
4794,20060324,1,6.15,6.25,6.12,6.13,13500
4795,20060323,1,6.2,6.2,6.084,6.18,8200
4796,20060322,1,6.25,6.25,6.16,6.22,20000
4797,20060321,1,6.2,6.25,6.1,6.17,21100
4798,20060320,1,6.05,6.2499,6.05,6.18,14500
4799,20060317,1,6.23,6.3388,6.03,6.15,35700
4800,20060316,1,6.3,6.42,6.06,6.23,87000
4801,20060315,1,6.3,6.8,6.29,6.41,179200
4802,20060314,1,6.23,6.25,6.05,6.25,26100
4803,20060313,1,6.1025,6.2,6.0,6.1,19500
4804,20060310,1,5.98,6.18,5.98,6.01,9200
4805,20060309,1,5.91,6.1,5.55,5.97,51000
4806,20060308,1,6.15,6.15,5.9001,6.09,28100
4807,20060307,1,6.15,6.3,6.05,6.2,31900
4808,20060306,1,6.0,6.15,6.0,6.1,35300
4809,20060303,1,5.95,6.12,5.9,6.0,22900
4810,20060302,1,6.25,6.25,5.901,6.0,51100
4811,20060301,1,6.3,6.3,6.25,6.25,11700
4812,20060228,1,6.25,6.3,6.219,6.27,24600
4813,20060227,1,6.11,6.25,6.1,6.215,25200
4814,20060224,1,6.2,6.2,6.0,6.15,58600
4815,20060223,1,6.1,6.2,6.1,6.17,5900
4816,20060222,1,6.18,6.4,6.07,6.15,29800
4817,20060221,1,6.15,6.49,6.14,6.35,26900
4818,20060217,1,6.1,6.2,5.99,6.14,28100
4819,20060216,1,6.11,6.2,5.96,6.15,55000
4820,20060215,1,6.25,6.35,6.05,6.1,66700
4821,20060214,1,6.36,6.4,6.2201,6.29,13800
4822,20060213,1,6.15,6.5,6.09,6.27,27700
4823,20060210,1,6.27,6.27,6.01,6.2,46500
4824,20060209,1,6.55,6.6,6.3001,6.33,23100
4825,20060208,1,6.35,6.7,6.35,6.6,39500
4826,20060207,1,6.6,6.6,6.32,6.35,49900
4827,20060206,1,7.05,7.0999,6.49,6.7,42200
4828,20060203,1,6.9,7.1,6.88,6.99,12400
4829,20060202,1,6.92,7.4,6.8,6.811,35100
4830,20060201,1,7.25,7.25,6.75,6.85,60100
4831,20060131,1,6.9,7.09,6.75,7.09,49800
4832,20060130,1,6.97,7.0,6.57,6.66,88000
4833,20060127,1,7.25,7.35,6.88,7.0,64500
4834,20060126,1,7.6,7.6,7.11,7.25,66100
4835,20060125,1,8.0,8.0,7.32,7.5,82300
4836,20060124,1,7.14,7.8,7.05,7.8,182900
4837,20060123,1,6.9,7.25,6.8,6.9,80200
4838,20060120,1,7.5,7.5999,6.75,6.9,93000
4839,20060119,1,8.0,8.45,7.35,7.4,331000
4840,20060118,1,6.15,7.85,5.95,7.65,208900
4841,20060117,1,6.25,6.25,6.0,6.19,17400
4842,20060113,1,6.0,6.3,5.9,6.3,46900
4843,20060112,1,6.43,6.43,6.15,6.2,18300
4844,20060111,1,6.52,6.52,6.25,6.33,20700
4845,20060110,1,6.4,6.7,6.4,6.6,13800
4846,20060109,1,6.68,6.68,6.42,6.47,15800
4847,20060106,1,6.2,6.75,6.2,6.65,10300
4848,20060105,1,6.25,6.35,6.16,6.1648,13400
4849,20060104,1,6.3701,6.3701,6.1,6.3,18300
4850,20060103,1,6.5,6.508,6.05,6.35,33900
4851,20051230,1,6.85,6.85,6.4001,6.5,40300
4852,20051229,1,7.18,7.18,6.5,6.67,48200
4853,20051228,1,5.95,7.25,5.85,7.05,199800
4854,20051227,1,5.76,5.95,5.4,5.9,43800
4855,20051223,1,5.75,5.89,5.75,5.818,15700
4856,20051222,1,5.84,6.0,5.75,5.82,10200
4857,20051221,1,5.9,5.98,5.8301,5.89,9800
4858,20051220,1,6.0,6.2,5.78,5.98,35200
4859,20051219,1,6.02,6.1,5.75,5.9999,38100
4860,20051216,1,6.05,6.19,6.05,6.1,7500
4861,20051215,1,6.0501,6.3,6.01,6.14,19600
4862,20051214,1,6.06,6.14,6.0,6.14,16500
4863,20051213,1,6.1,6.1999,6.0,6.06,8500
4864,20051212,1,6.44,6.44,5.95,6.13,41600
4865,20051209,1,6.5,6.55,6.25,6.4,27200
4866,20051208,1,6.75,6.9,6.15,6.35,47700
4867,20051207,1,6.7,6.85,6.7,6.8001,9000
4868,20051206,1,6.65,6.8,6.56,6.7,7100
4869,20051205,1,6.88,6.9,6.75,6.75,7000
4870,20051202,1,6.82,6.85,6.75,6.85,10500
4871,20051201,1,6.64,6.81,6.64,6.75,10900
4872,20051130,1,6.8,6.9,6.5,6.54,18600
4873,20051129,1,6.5,6.9,6.5,6.69,32000
4874,20051128,1,6.9,6.98,6.508,6.6,23400
4875,20051125,1,6.91,7.05,6.91,7.0,35100
4876,20051123,1,6.55,7.06,6.4,6.8,33200
4877,20051122,1,6.49,7.0,6.49,6.58,60700
4878,20051121,1,5.75,6.44,5.7,6.44,73100
4879,20051118,1,5.77,5.96,5.64,5.72,42200
4880,20051117,1,5.72,5.94,5.71,5.9199,15700
4881,20051116,1,5.85,6.15,5.7,5.801,32500
4882,20051115,1,6.2,6.2,5.75,5.82,41700
4883,20051114,1,6.3,6.3,6.05,6.2,9800
4884,20051111,1,6.1001,6.3,6.1001,6.2,13900
4885,20051110,1,6.25,6.25,6.09,6.1001,12500
4886,20051109,1,6.18,6.32,6.15,6.25,17200
4887,20051108,1,6.35,6.35,6.25,6.26,7300
4888,20051107,1,6.15,6.38,6.1,6.349,23500
4889,20051104,1,5.86,6.18,5.8,6.15,49500
4890,20051103,1,6.18,6.29,5.8,5.86,28700
4891,20051102,1,6.2,6.3,6.1,6.2,13500
4892,20051101,1,6.2,6.25,6.0,6.1999,29300
4893,20051031,1,6.54,6.7,6.3,6.36,27700
4894,20051028,1,6.2,6.64,6.15,6.5,31400
4895,20051027,1,6.7,6.7,6.2,6.2,25700
4896,20051026,1,6.96,6.96,6.55,6.55,46600
4897,20051025,1,7.12,7.25,6.95,6.96,24000
4898,20051024,1,6.95,7.1,6.85,7.1,40100
4899,20051021,1,6.7,7.22,6.61,6.85,70200
4900,20051020,1,6.4,7.1,6.4,6.6,47700
4901,20051019,1,6.85,6.9,6.37,6.5,68200
